"","Date","BlackCarbon","Carbon_Monoxide","Nitric_Oxigen","Nitrogen_Dioxide","Other","Ozone","PM10","PM2.5"
"35",2014-08-31 23:00:00,1.87142857142857,0.417972718138044,29.7396329969071,20.6423528870973,3.04813220984046,53.9799803337942,20.2700716597656,13.402781589934
"36",2014-09-07 23:00:00,2,0.434205885161266,36.9771790340953,23.7414524369651,3.23270259482058,47.3405299241977,17.8007222395036,11.3971590909091
"37",2014-09-14 23:00:00,1.79285714285714,0.423176640771094,32.1855032186347,22.1563113488747,3.53804435704664,60.2648148551532,19.896450927789,13.572104978355
"38",2014-09-21 23:00:00,2.35,0.459954259061832,40.3771660390225,26.5506423058011,3.20826967153871,43.0986712805604,28.3458533721211,19.5674962921765
"39",2014-09-28 23:00:00,2.51428571428571,0.450195091756875,45.3588046481832,29.2148197707705,3.51249350386775,49.5285305888837,35.4780193381617,25.7096814823108
"40",2014-10-05 23:00:00,3.31428571428571,0.523161392506796,50.8350932025675,31.2242604457464,3.31295886787601,36.6112360533678,37.5094272506507,28.4035225527161
"41",2014-10-12 23:00:00,3.12142857142857,0.526484708326016,50.6870544789222,27.2127993067086,3.39063237924185,21.7859073030897,38.488936158144,26.5211999022483
"42",2014-10-19 23:00:00,3.45,0.531419633791941,57.2248214963645,28.8554504424185,3.39040896665489,21.0051581873378,31.4068760388417,19.6101670506912
"43",2014-10-26 23:00:00,2.97142857142857,0.498444553204773,58.2157761793465,30.3499590277334,3.80770988115199,32.1074406655546,27.0112916685991,18.6492429229756
"44",2014-11-02 23:00:00,7.62857142857143,0.837966040377878,106.847309717264,44.4082097389211,3.82857798939711,18.0414529058457,63.4207355324248,50.5507286535304
"45",2014-11-09 23:00:00,3.35,0.65764278039221,63.0381734944282,31.9737253922576,3.76424882903818,21.499592378185,30.0751211909516,22.8901916717744
"46",2014-11-16 23:00:00,3.47142857142857,0.626422993412623,66.3790292329373,30.0269107397668,3.45089041313525,22.6809302485232,19.2386713035016,12.8600727187427
"47",2014-11-23 23:00:00,7.22857142857143,0.96646256079741,131.911834387135,41.5540518358917,3.52595707682646,12.3730651022261,40.1062247671916,30.1074697930093
"48",2014-11-30 23:00:00,5.92857142857143,1.04438818898191,119.698605729798,38.9956086179429,3.98591514011747,6.78630837925983,47.053804351072,36.1032397709817
"49",2014-12-07 23:00:00,2.43571428571429,0.813580772483284,73.2706997696427,31.0504076391842,3.045321829784,9.67475823690494,23.8546022328098,15.6523041474654
"50",2014-12-14 23:00:00,6.34285714285714,1.1023739915491,153.317926428429,46.3963201387372,3.70661326242513,10.6642739544571,46.9325372872154,36.459510567297
"51",2014-12-21 23:00:00,7.72857142857143,1.15142069395969,170.939322663325,46.0506983370825,3.73367048933722,7.03613600805359,42.7088219100663,33.814708141321
"52",2014-12-28 23:00:00,4.25,0.989794958838888,117.575163974631,40.4993557116334,3.83964115024661,12.9153811324175,38.9441431148316,31.4353636977594
"53",2015-01-04 23:00:00,4.35,0.945456180268267,95.0847641524617,42.8303004667151,3.68368629290732,18.8293940662849,47.4117629286184,39.0153113799283
"54",2015-01-11 23:00:00,4.75,1.01666034682786,112.820094820318,47.7884998167671,3.6473373964054,17.256887587897,58.0466854265691,46.6280325344315
"55",2015-01-18 23:00:00,5.26428571428571,0.97558535118356,131.832201039274,48.3709682389266,3.74531026441475,15.2021382691749,47.2268164331574,36.2133693994839
"56",2015-01-25 23:00:00,5.05714285714286,0.929767076450275,118.293495479167,43.7228379191432,3.56614936225943,16.09471570879,35.0599299998133,29.3991200282317
"57",2015-02-01 23:00:00,4.81428571428571,0.93047127679952,120.745115498394,51.6962400372601,3.38685822506386,19.6208733360667,41.5649048025007,32.3520101700302
"58",2015-02-08 23:00:00,3.64285714285714,0.900800289311753,98.9354049746292,46.711511006554,2.73209033565342,20.5888711793955,35.7413345150267,27.9007379230891
"59",2015-02-15 23:00:00,5.82142857142857,1.07827150645608,141.001645901415,62.5253959757326,3.35049853346933,15.6711262920819,74.8935713030997,62.151234175539
"60",2015-02-22 23:00:00,3.97142857142857,0.89222410049591,91.9137298513462,47.1821380917616,3.22643524065646,29.9823650839804,48.9060611078479,39.7156806882931
"61",2015-03-01 23:00:00,3.93571428571429,0.860821844418571,86.6944440052813,44.2302433353826,3.32864631317082,28.9074154650699,33.587012270966,26.2270320197044
"62",2015-03-08 23:00:00,2.39285714285714,0.726936414311641,63.943404162714,37.8634417977286,2.64651589866434,40.4512143247553,32.1334768473572,24.823139226365
"63",2015-03-15 23:00:00,3.15714285714286,0.796331054255283,75.4800179248206,44.1906208457425,3.69682583613885,42.8306232739486,54.8341701655902,42.1631257855048
"64",2015-03-22 23:00:00,3.15,0.823945819295319,62.2741821998815,39.1391052434322,3.08760157062376,42.1677006994014,48.6509402231812,38.7047313573523
"65",2015-03-29 23:00:00,2.46428571428571,0.713076812838589,53.1608096724865,34.2274059588635,3.40514616686797,44.2447009289963,32.0611061255839,26.3220360284876
"66",2015-04-05 23:00:00,0.928571428571429,0.535544076298779,34.8640796685864,22.5319342295136,3.1059473415277,64.7027615082009,17.6060283936239,12.331490015361
"67",2015-04-12 23:00:00,1.62857142857143,0.575387427835898,47.3128120744803,31.9671989997893,3.14572098763637,65.606968208962,31.6724647734198,23.9836079256199
"68",2015-04-19 23:00:00,1.87142857142857,0.55330438152396,46.3710118976387,31.5337661942093,3.57431921750072,65.0723539150344,30.0808496285162,21.6804832148756
"69",2015-04-26 23:00:00,1.8,0.54722265885996,43.4492785636281,29.5392358323905,3.65914552520701,69.3828683280723,28.8028171951279,21.4255579190924
"70",2015-05-03 23:00:00,1.24285714285714,0.517635808421366,30.7762353281907,20.7555026384718,3.17000570869246,54.074942454481,18.0021746278218,14.2317829996292
"71",2015-05-10 23:00:00,2.03571428571429,0.519611068339168,38.0643878356257,25.3104592104242,3.46792952457973,60.9944852115762,29.2868827526928,20.6824134199134
"72",2015-05-17 23:00:00,1.4,0.479344311956456,32.609370285046,23.6703525285409,3.57168670003062,81.1390189070906,24.4011498741158,15.4224858896717
"73",2015-05-24 23:00:00,1.08571428571429,0.442457796635413,29.9672513167632,21.1929165008749,2.82516798847502,64.6488298691621,15.9238457822908,11.5102934537654
"74",2015-05-31 23:00:00,1.12857142857143,0.434181611285308,30.6630337584781,21.9408654812734,2.98018832398472,80.5634776273028,19.288222330095,14.4093596059113
"75",2015-06-07 23:00:00,1.79285714285714,0.470954654960716,32.2102852495948,24.5699036065565,3.27431255996209,99.0579502851865,27.7703122584168,19.6415043290043
"76",2015-06-14 23:00:00,1.71428571428571,0.431968583414196,30.663871138812,22.3229918315552,3.06155608631702,80.9128279724528,25.7803824838974,18.8006832989035
"77",2015-06-21 23:00:00,1.30714285714286,0.390094947867504,29.0005022572791,19.856669761161,3.31599486838577,73.7753272615041,18.0092101727979,12.1878552227343
"78",2015-06-28 23:00:00,1.31428571428571,0.381098027911391,28.6351136324131,21.2690088839757,3.00154644063911,90.7145731044082,17.6152387710607,11.5387384792627
"79",2015-07-05 23:00:00,1.51428571428571,0.415673883419604,29.1242953358117,22.985770864259,2.92647979974262,108.766531599508,27.7887773781609,17.1750672043011
"80",2015-07-12 23:00:00,1.37142857142857,0.420674895473615,25.9321154531912,20.082608116791,2.97956616107913,105.078330554636,28.1322953703959,17.8224751372892
"81",2015-07-19 23:00:00,1.72142857142857,0.437916577798908,28.0898816535807,22.4763030897905,3.2229786739612,109.15748072138,28.6626227253002,18.1114839901478
"82",2015-07-26 23:00:00,1.34285714285714,0.416807403470032,27.5462509781227,21.7198742715337,3.43957818208876,105.347801837087,25.15042805838,15.5223122693645
"83",2015-08-02 23:00:00,1.06428571428571,0.375551557468915,24.2171185042806,18.0125119530519,2.99384361631363,80.0026795296327,18.7085594249096,11.0348027548488
"84",2015-08-09 23:00:00,1.97857142857143,0.429213906843418,29.0706240482985,23.0683837562127,2.99482508333586,103.483770063758,28.335405365439,19.3309742306266
"85",2015-08-16 23:00:00,1.53571428571429,0.406781207444629,24.0973501323534,18.4018099499307,3.46650774140207,81.8981833653642,25.0706601419815,17.5436102644112
"86",2015-08-23 23:00:00,0.928571428571429,0.34703063462227,20.8301838025067,15.1027459854057,3.05851213621762,66.7956045240579,13.6409379829928,8.80827136573104
"87",2015-08-30 23:00:00,2.11428571428571,0.425492393727826,30.2093132915701,22.1361331801983,3.37661031846382,70.781507352277,24.378572657716,16.1782235621521
"88",2015-09-06 23:00:00,1.58571428571429,0.379195410015186,31.0564466942603,22.8382103642936,3.375713151914,70.7755451831365,17.6748288200078,11.1627388858769
"89",2015-09-13 23:00:00,1.55714285714286,0.410374940701133,35.3031135327934,25.2967467315651,3.23005564334309,57.4757095172841,20.0768212471174,13.1900223432481
"90",2015-09-20 23:00:00,2.02857142857143,0.449306994089063,39.7291843101766,25.105868528428,3.29275826115719,46.6654622816179,19.1795227223309,10.3063076036866
"91",2015-09-27 23:00:00,2.04285714285714,0.437258505599347,43.9729348604669,28.1846927759534,3.06828296690773,44.1180690439469,18.4237803719764,11.4057568775311
"92",2015-10-04 23:00:00,1.8,0.437713561882536,41.7789082607835,26.2110044244486,2.74741553606746,34.391622805325,20.2043397731259,12.6032612825189
"93",2015-10-11 23:00:00,2.52857142857143,0.524675051498892,49.4449347717114,28.7748028907666,3.44591753929925,27.5087477591467,24.598371152611,16.85625
"94",2015-10-18 23:00:00,1.9,0.52933788279102,44.8515000131636,27.1307136823006,3.45858827443517,28.0586299556384,20.9139170448229,14.5558197179165
"95",2015-10-25 23:00:00,4.32857142857143,0.757959354282948,82.6757307786905,37.7484981276918,3.40957652319116,21.3846642342422,39.9745168116768,29.5401829353442
"96",2015-11-01 23:00:00,4.74285714285714,0.795554243952957,90.7061963860049,37.1727941913933,3.53967315837432,16.3776490946277,40.2668153465707,30.0934097115549
"97",2015-11-08 23:00:00,7.13571428571429,0.9142288104177,123.56234667436,44.9757371794332,4.36163678122788,15.0588423453935,47.637476962616,35.9439324116743
"98",2015-11-15 23:00:00,6.45714285714286,0.920433538825878,124.943213493678,45.7393136275459,3.53325729379862,12.3595535056033,51.5847196836666,37.6247507623739
"99",2015-11-22 23:00:00,3.37857142857143,0.777098520236224,87.915162090337,36.3313833300581,3.46291782801316,12.6009164459606,39.3870515329419,29.1640151515152
"100",2015-11-29 23:00:00,5.28571428571429,0.95890989836511,138.718227906451,47.5302440827839,3.48694767312484,12.4719266163258,46.3779893143521,37.3855490889348
"101",2015-12-06 23:00:00,6.47142857142857,1.20579855875338,174.04190120691,54.443112702365,3.25482022948576,7.05591601067097,68.6170416012882,52.9385818843666
"102",2015-12-13 23:00:00,6.50714285714286,1.21443341180715,158.867475982648,48.2354598852859,3.80279019109469,6.87226572162259,57.1135293806527,45.4372285277747
"103",2015-12-20 23:00:00,9.78571428571429,1.35450417578851,203.930298763844,54.5885322156338,4.17040726791594,6.93164342518384,72.2881924341323,59.5606860926189
"104",2015-12-27 23:00:00,7.38571428571429,1.21496310344967,141.995280130263,42.7479446868876,3.37169182551713,6.20899305436523,60.2121447089116,48.8081232492997
"105",2016-01-03 23:00:00,5.05714285714286,1.12228325843344,111.975093633222,40.2217022620643,4.08258633973187,8.57562608342505,48.4719370343667,39.6831745014721
"106",2016-01-10 23:00:00,4.65714285714286,1.09249790756531,101.296561140084,38.7236473724897,3.88139713290089,7.82814101776956,41.6561054555431,35.9995145785587
"107",2016-01-17 23:00:00,2.9,0.812075954640337,87.3736371703281,37.8139531790331,3.4011854872343,22.9797837028988,24.6667857968495,19.5416557117336
"108",2016-01-24 23:00:00,7.48571428571429,1.12624828025752,174.213519507988,63.5150937921156,4.27835018663997,13.682485335555,69.2606432289515,55.7909205061335
"109",2016-01-31 23:00:00,8.14285714285714,1.19965287469962,162.128517214065,58.0952782624025,4.33229083660947,9.94573594674108,90.9975893780405,71.0583314337465
"110",2016-02-07 23:00:00,3.11428571428571,0.815693899403578,96.302167634873,40.6674658141409,3.41177545579486,16.5095425990976,42.3910457557074,32.4209283713485
"111",2016-02-14 23:00:00,2.1,0.680513133063687,71.8812378134556,38.8255731859425,3.28011248164294,23.8707846611675,27.9946399261725,23.5622101113173
"112",2016-02-21 23:00:00,1.82142857142857,0.696166931428513,71.2066249392823,37.3268152075236,3.20577071646625,25.1420827361892,24.754170816652,20.4221324893594
"113",2016-02-28 23:00:00,2.14285714285714,0.679849398847792,65.2632150131506,35.0903619961327,3.4062044851538,28.0071515218226,35.3365625602468,27.9121466768526
"114",2016-03-06 23:00:00,1.47142857142857,0.647373526694404,55.1596266097741,32.7633440591535,3.36436235839273,36.6883671731472,19.1955532221409,16.0702078558696
"115",2016-03-13 23:00:00,1.72142857142857,0.674291587389745,59.2024834184361,36.5034351157057,3.26357447959633,38.6261701965537,29.3194887274442,24.5534759358289
"116",2016-03-20 23:00:00,2.32142857142857,0.653757758891931,54.9108516774596,34.0983125751574,3.50014774070103,46.5476862069161,26.4977765944683,21.2994652406417
"117",2016-03-27 23:00:00,1.79285714285714,0.573514957390865,45.0251706875126,31.0799560236172,3.29730765373522,51.9742068280297,34.0203258145363,26.4975990396158
"118",2016-04-03 23:00:00,1.97857142857143,0.563731816238189,43.6392227271167,28.5808834178189,3.03207967827862,41.8698062950567,35.2461207021769,24.9464403943396
"119",2016-04-10 23:00:00,2,0.492333859805368,38.6632303588058,25.7528945778822,3.40260081173953,47.8119615858554,39.5358113674436,28.4958767989955
"120",2016-04-17 23:00:00,1.07857142857143,0.428602162949228,35.1451271894833,24.4952817655452,3.34891241755891,62.3430127096756,19.1328575678563,11.7088788493454
"121",2016-04-24 23:00:00,1.18571428571429,0.412891687025326,32.8373530918804,23.5095654862645,3.30848934818074,66.9491406826435,18.8780777759651,13.3662407484988
"122",2016-05-01 23:00:00,0.935714285714286,0.40707834193746,29.7294917840323,21.2528490840789,2.83438178219288,67.9889033487615,14.6577043814,10.119272008581
"123",2016-05-08 23:00:00,1.50714285714286,0.428271097702054,35.5179443504785,25.5057341909955,2.92885661746686,74.1497170083723,17.0477626498679,12.2514400921659
"124",2016-05-15 23:00:00,1.65,0.464586904585127,35.3031686035548,23.7912738436046,2.97617759012129,51.7784690316375,18.1574961882624,13.3150107965379
"125",2016-05-22 23:00:00,1.38571428571429,0.42273846898756,33.1860613389469,23.9060122331532,3.11371940933281,73.4976736501942,14.1744161942205,9.72351327627825
"126",2016-05-29 23:00:00,1.27142857142857,0.432218419725144,30.4147631924865,22.2920562568693,3.40244596778087,77.2996760180872,20.6902113654493,12.1569892473118
"127",2016-06-05 23:00:00,1.45714285714286,0.409947762333468,29.2200159378781,19.9181809627928,2.75843783054961,52.5469993313627,14.7509542503282,10.3799512987013
"128",2016-06-12 23:00:00,1.62857142857143,0.408033220645589,30.4387518554668,21.2398136559493,3.10054921664993,68.5792642763355,17.2623021293278,12.6147997835498
"129",2016-06-19 23:00:00,1.05,0.347249637469657,24.2920574160765,16.9978638133059,2.94152262545394,62.5304940858306,12.9015439856285,7.72509205162947
"130",2016-06-26 23:00:00,1.96428571428571,0.383114535262712,30.7261240486347,23.2629719391869,2.70505917194923,92.3040602842008,24.9337958646374,16.7757157408418
"131",2016-07-03 23:00:00,1.29285714285714,0.351247024382975,25.8497330441657,19.1731443922134,3.39228954770858,86.2550018462304,20.4509023489521,13.2441351540616
"132",2016-07-10 23:00:00,1.51428571428571,0.368986410815216,26.6905876499862,20.1666795844518,3.08563637219812,92.4193892883096,24.7198942658377,16.2120257193787
"133",2016-07-17 23:00:00,1.29285714285714,0.34182352211579,26.2630826025377,18.8211439012441,3.32653641197443,78.1365857468507,15.2208136775837,9.62593988523792
"134",2016-07-24 23:00:00,1.63571428571429,0.388342727472376,29.856800595564,22.9698995240498,3.6680344734435,92.6007980281314,24.901143802455,15.9187675070028
"135",2016-07-31 23:00:00,1.47142857142857,0.373515106059982,26.9227235810315,19.7458771308224,3.29939041772294,83.5567229225941,19.4831675978054,12.7294372294372
"136",2016-08-07 23:00:00,1.19285714285714,0.342988497779584,25.6454437459319,18.2082759955617,2.86612182956557,75.0084008872965,13.8716487350643,8.88725512309256
"137",2016-08-14 23:00:00,1.12857142857143,0.329116642336028,23.0164153438494,16.7659710447246,2.7234159586931,79.3840073036299,14.9289452019265,9.74839258283959
"138",2016-08-21 23:00:00,0.971428571428571,0.346095978143743,18.5492485225982,13.0898625059887,2.76715803803419,73.1330300953128,17.6298531686491,11.9807995412241
"139",2016-08-28 23:00:00,1.42857142857143,0.383714084431119,26.8077851529567,19.7673833037342,2.59649321685981,82.7480812917304,20.0223106540557,12.9553639144504
"140",2016-09-04 23:00:00,1.99285714285714,0.443702559035386,32.7003055864505,23.9289826511241,2.75246886090921,83.3043062334993,25.5275331593825,17.3841003043446
"141",2016-09-11 23:00:00,1.97142857142857,0.425337343403603,32.9680360892217,23.8279725808625,2.51427668080902,74.9166106060907,23.9252883334462,15.6896008403361
"142",2016-09-18 23:00:00,2.05,0.440745410277466,34.7012817029864,24.29240205226,2.63448862076342,58.3514333919295,27.0735907335907,17.7978896103896
"143",2016-09-25 23:00:00,2.2,0.439280771119832,42.9246354949882,27.8114061474529,2.63323286112673,46.8943490273461,20.9831781663216,14.3245749546153
"144",2016-10-02 23:00:00,2.62857142857143,0.477505587561979,48.5300217505181,31.3804092218176,2.82101612606864,52.7166561343639,34.3203798589137,24.9745100312852
"145",2016-10-09 23:00:00,1.95,0.446822325373256,45.4235949947528,27.5995124087136,2.82331140066695,36.744795683647,20.9692083476556,14.2459183673469
"146",2016-10-16 23:00:00,2.46428571428571,0.590557606940016,57.0859728263183,29.6292033988138,2.8159727739829,21.914593923031,18.3996656944989,13.6364934243492
"147",2016-10-23 23:00:00,3.75,0.666910866941844,67.2563222513185,30.811890772045,3.06232659844291,16.8107098789973,33.9246011219695,25.8679365294505
"148",2016-10-30 23:00:00,4.01428571428571,0.691951908089126,75.8618720950782,30.9286815333843,2.51885270469914,13.3622053741993,33.0163769460056,23.9145558149946
"149",2016-11-06 23:00:00,3.17142857142857,0.650049264327617,65.003405642933,32.2459501880738,2.94528417137812,15.5786714372245,39.8260331583269,29.9212339481247
"150",2016-11-13 23:00:00,4.1,0.739707270419855,95.0740915054847,39.5773256074134,3.63874142272856,16.1951514016664,35.2910957780145,28.1701195629767
"151",2016-11-20 23:00:00,5.15,0.900733048632782,115.40830078148,43.5727948435704,3.30659482425946,7.8246196657494,61.5083051668416,49.0952380952381
"152",2016-11-27 23:00:00,3.39285714285714,0.717424286970558,77.5767880501009,32.6457193106612,2.9925768320383,14.1413594193169,26.0241376019067,19.5180113712152
"153",2016-12-04 23:00:00,3.4,0.785335922315061,104.542476681193,40.1437805490399,3.60841546510552,15.0027687753252,42.6373430329069,33.0858961766525
"154",2016-12-11 23:00:00,8.95,1.21381035817443,181.487756659434,51.8548833396192,3.93299317625156,8.07683213081233,64.5287219561089,52.1330993003262
"155",2016-12-18 23:00:00,6.28571428571429,1.17469259406727,170.176738169048,54.7935150424165,4.2766066852201,7.08898048505963,54.6636642513355,42.8395176252319
"156",2016-12-25 23:00:00,6.91428571428571,1.13429457759248,166.527113968937,50.1332753578834,4.16620185239987,9.01094577115698,47.2178389300187,39.6080468551057
"157",2017-01-01 23:00:00,4.99285714285714,0.977581431541839,114.480575503242,45.5926662208982,3.55650177992167,15.6907740859677,53.2037543408972,44.5203514739229
"158",2017-01-08 23:00:00,3.36428571428571,0.793562962148369,90.2388926315149,41.7240844622252,3.64031315290106,27.543834512351,41.9654365888785,35.9929485142221
"159",2017-01-15 23:00:00,2.91428571428571,0.844461853587152,90.30606301233,44.7456083936528,3.51770129923278,20.4726308475771,45.7899826244617,37.9416762672811
"160",2017-01-22 23:00:00,5.2,0.958172509881245,139.887339648506,57.4461460488463,4.06344457548152,20.3162084128523,47.389152905786,36.2674347158218
"161",2017-01-29 23:00:00,5.63571428571429,1.07017310624038,143.162152208946,62.2564092893687,4.17323617616544,15.7423490515254,69.6497787286958,55.4268433179723
"162",2017-02-05 23:00:00,5.99285714285714,1.28173076935444,146.706073692326,54.1765479533633,3.82640591171295,7.7163375059877,86.7276395394223,72.6214433270527
"163",2017-02-12 23:00:00,3.42857142857143,0.855552244362246,81.9324251312352,40.9736265501804,2.91961488950216,16.163080989916,37.4140880360605,31.1697290262045
"164",2017-02-19 23:00:00,4.04285714285714,0.826505705380746,90.7924571624552,42.9414967743086,2.84858329894062,19.7429295235952,54.0177097048497,43.197619047619
"165",2017-02-26 23:00:00,4.17857142857143,0.786751224785622,93.5235860865047,42.6434217045675,3.01686424676095,22.6229979215889,56.002118984184,44.4512096774194
"166",2017-03-05 23:00:00,2.29285714285714,0.580533614159409,60.6134174424135,37.1400671240756,2.93122009225605,34.9799330559605,32.9748866213152,25.5038584538376
"167",2017-03-12 23:00:00,2.05,0.493561922334636,59.5619315447192,36.687736318515,2.82270345656541,47.4282773406982,22.385572187627,16.6768572223105
"168",2017-03-19 23:00:00,3.01428571428571,0.533830958142552,65.0826515652819,42.1254620094304,2.94588266519491,48.4211477342311,59.9714340874725,45.7991048254675
"169",2017-03-26 23:00:00,2.25,0.439578704103206,42.5655228636489,28.6430607718556,2.14860029291357,42.8678781490618,44.0391871749581,33.8814224800042
"170",2017-04-02 23:00:00,3.18571428571429,0.431540554438314,54.5620523428459,35.295163138578,2.7019259074245,56.4815726790716,30.2413114439324,22.5597903093384
"171",2017-04-09 23:00:00,1.87142857142857,0.389576833227748,41.8419983362768,29.6371353137755,2.47447621307653,61.6731041922263,27.6547787018676,20.6421950315165
"172",2017-04-16 23:00:00,1.31428571428571,0.368723854331863,33.165271256939,24.4753688383569,2.99000071503313,72.7902595800225,27.41046487781,19.2223686749449
"173",2017-04-23 23:00:00,0.95,0.33441314432277,28.8490433034128,21.1947824851476,2.66704026527132,78.63021409278,18.1349968630085,12.2225960119652
"174",2017-04-30 23:00:00,1.1,0.386594992671865,30.3631604757785,22.4067594595925,2.3585409744574,66.6723557923169,18.730073478801,13.7152467688967
"175",2017-05-07 23:00:00,1.5,0.419667883413528,33.7753861840011,23.9789746108001,2.41873573121075,57.5793124028707,14.8199473337722,12.063674916574
"176",2017-05-14 23:00:00,1.12857142857143,0.389881433975814,29.9130155016321,20.4573955336569,2.51419935729626,62.9350559819643,16.0172239594763,11.1686539938556
